venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
mikuni,2026-06-13,2,1,枝尾 賢,A2,37.27,5.58,6.67,6.67,2,0.0,1,,,52.5,0.0,2026-06-13 08:46:48,18,32.9,42.9,27,金子 龍斗,0.12,False,晴,22,23,2,12,西南西,2
mikuni,2026-06-13,2,2,平尾 崇典,A1,37.58,6.05,6.63,6.61,1,-0.5,2,,,49.5,2.5,2026-06-13 08:46:48,15,32.8,46.3,28,小坂 風太,0.16,False,晴,22,23,2,12,西南西,2
mikuni,2026-06-13,2,3,岩津 徹郎,B1,37.33,5.62,6.68,6.71,4,0.0,3,,,54.7,0.0,2026-06-13 08:46:48,17,40.3,53.7,13,藤森 拓海,0.12,False,晴,22,23,2,12,西南西,2
mikuni,2026-06-13,2,4,一色 凌雅,B1,37.22,5.52,6.77,6.73,6,-0.5,4,,,58.3,0.0,2026-06-13 08:46:48,36,26.6,51.6,38,長谷川 晴哉,0.19,False,晴,22,23,2,12,西南西,2
mikuni,2026-06-13,2,5,岸蔭 亮,B1,38.47,6.05,6.7,6.72,5,-0.5,5,,,52.9,0.0,2026-06-13 08:46:48,44,46.6,65.5,2,野村 誠,0.08,False,晴,22,23,2,12,西南西,2
mikuni,2026-06-13,2,6,早川 理稀,B2,37.53,5.82,6.77,6.69,3,0.0,6,,,53.6,0.0,2026-06-13 08:46:48,48,34.3,43.3,23,水谷 理人,0.16,False,晴,22,23,2,12,西南西,2
mikuni,2026-06-13,3,1,長尾 章平,A1,37.6,6.22,6.67,6.69,6,-0.5,1,,,53.2,0.0,2026-06-13 09:12:40,53,36.5,55.6,21,中本 大樹,0.07,False,晴,23,23,2,12,西南西,2
mikuni,2026-06-13,3,2,眞崎 武蔵,B2,37.97,6.05,6.75,6.66,5,0.0,2,,,52.3,0.0,2026-06-13 09:12:40,27,37.9,53.0,17,西川 拓利,0.07,False,晴,23,23,2,12,西南西,2
mikuni,2026-06-13,3,3,乙藤 智史,A2,37.72,5.85,6.67,6.61,2,0.0,3,,,54.4,0.0,2026-06-13 09:12:40,51,45.2,67.7,5,小林 文彦,0.12,False,晴,23,23,2,12,西南西,2
mikuni,2026-06-13,3,4,幸野 史明,B1,37.05,5.65,6.63,6.58,1,0.0,4,,,52.2,0.0,2026-06-13 09:12:40,55,41.4,55.2,10,大澤 誠也,0.12,False,晴,23,23,2,12,西南西,2
mikuni,2026-06-13,3,5,大久保信一郎,B1,37.3,5.58,6.68,6.61,2,0.0,5,,,52.0,0.0,2026-06-13 09:12:40,38,28.6,44.4,33,濱野 斗馬,0.23,False,晴,23,23,2,12,西南西,2
mikuni,2026-06-13,3,6,川北 浩貴,B1,37.83,5.92,6.68,6.64,4,-0.5,6,,,52.0,0.0,2026-06-13 09:12:40,54,44.6,57.1,6,江本 真治,0.08,False,晴,23,23,2,12,西南西,2
mikuni,2026-06-13,4,1,飯島 昌弘,A1,37.58,5.63,6.72,6.66,1,-0.5,1,,,52.5,0.0,2026-06-13 09:41:16,20,39.3,60.7,14,柘植 政浩,0.09,False,晴,24,24,4,12,西南西,4
mikuni,2026-06-13,4,2,関 裕也,B1,38.18,5.77,6.75,6.67,2,-0.5,2,,,54.4,0.0,2026-06-13 09:41:16,12,31.7,46.7,30,川原 涼,0.05,False,晴,24,24,4,12,西南西,4
mikuni,2026-06-13,4,3,寺嶋 雄,B1,37.5,5.7,6.68,6.67,2,0.0,3,,,52.0,0.0,2026-06-13 09:41:16,47,17.6,29.4,44,沼田 大都,0.23,False,晴,24,24,4,12,西南西,4
mikuni,2026-06-13,4,4,松本 一毅,A2,37.47,5.82,6.67,6.71,5,0.0,4,,リング×２,52.2,0.0,2026-06-13 09:41:16,41,20.6,45.6,41,井上 慧人,0.07,False,晴,24,24,4,12,西南西,4
mikuni,2026-06-13,4,5,川島 拓郎,B1,37.68,5.75,6.67,6.69,4,0.0,5,,,52.2,0.0,2026-06-13 09:41:16,49,34.5,46.6,22,原田 才一郎,0.02,False,晴,24,24,4,12,西南西,4
mikuni,2026-06-13,4,6,小池 公生,A1,37.72,5.63,6.63,6.71,5,0.0,6,,,51.5,0.5,2026-06-13 09:41:16,39,24.2,53.0,40,谷口 丞,0.17,False,晴,24,24,4,12,西南西,4
mikuni,2026-06-13,5,1,真庭 明志,A2,37.18,5.8,6.65,6.77,5,0.0,1,,,52.0,0.0,2026-06-13 10:05:40,61,37.3,44.8,18,中野 希一,0.11,False,晴,24,24,1,2,北北東,1
mikuni,2026-06-13,5,2,新田 智彰,B1,37.33,5.63,6.77,6.8,6,-0.5,2,,,55.8,0.0,2026-06-13 10:05:40,29,27.6,43.1,35,出畑 孝典,0.07,False,晴,24,24,1,2,北北東,1
mikuni,2026-06-13,5,3,安田 政彦,A2,38.12,5.83,6.77,6.76,3,0.0,3,,,53.9,0.0,2026-06-13 10:05:40,34,33.3,43.5,26,畑田 汰一,-0.04,False,晴,24,24,1,2,北北東,1
mikuni,2026-06-13,5,4,作間 章,A1,37.07,5.6,6.7,6.7,1,-0.5,4,,,53.3,0.0,2026-06-13 10:05:40,42,40.9,57.6,12,西丸 侑太朗,0.18,False,晴,24,24,1,2,北北東,1
mikuni,2026-06-13,5,5,中村 栄治,B1,37.28,5.73,6.65,6.76,3,-0.5,5,,,52.0,0.0,2026-06-13 10:05:40,13,30.8,46.2,31,江藤 敦宏,0.12,False,晴,24,24,1,2,北北東,1
mikuni,2026-06-13,5,6,中里 英夫,A2,36.7,5.45,6.63,6.73,2,-0.5,6,,リング×２,52.6,0.0,2026-06-13 10:05:40,37,19.4,33.9,42,牧村 俊輝,0.21,False,晴,24,24,1,2,北北東,1
mikuni,2026-06-13,6,1,牧山 敦也,B1,37.58,5.83,6.87,6.73,4,-0.5,1,,,52.0,0.0,2026-06-13 10:32:18,69,26.6,40.6,37,井本 昌也,0.08,False,晴,24,24,1,14,西北西,1
mikuni,2026-06-13,6,2,上田 隆章,B1,37.82,5.73,6.83,6.8,6,-0.5,2,,,52.5,0.0,2026-06-13 10:32:18,19,26.8,49.3,36,藤原 仙二,0.17,False,晴,24,24,1,14,西北西,1
mikuni,2026-06-13,6,3,松村 康太,A2,37.88,5.82,6.82,6.71,2,-0.5,3,,,52.1,0.0,2026-06-13 10:32:18,62,37.3,54.2,19,松田 祐季,0.26,False,晴,24,24,1,14,西北西,1
mikuni,2026-06-13,6,4,松本 博昭,A2,38.08,6.08,6.77,6.7,1,0.0,4,,,54.3,0.0,2026-06-13 10:32:18,45,44.1,62.7,7,泉 啓文,0.14,False,晴,24,24,1,14,西北西,1
mikuni,2026-06-13,6,5,吉田 俊彦,A1,37.47,5.63,6.67,6.76,5,-0.5,5,,,52.0,0.0,2026-06-13 10:32:18,25,32.8,43.3,29,杉山 太陽,0.12,False,晴,24,24,1,14,西北西,1
mikuni,2026-06-13,6,6,早川 理稀,B2,37.22,5.6,6.72,6.71,2,0.0,6,,,53.6,0.0,2026-06-13 10:32:18,48,34.3,43.3,23,水谷 理人,0.16,False,晴,24,24,1,14,西北西,1
mikuni,2026-06-13,7,1,岸蔭 亮,B1,38.03,5.92,6.9,6.86,6,-0.5,1,,,52.9,0.0,2026-06-13 10:59:12,44,46.6,65.5,2,野村 誠,-0.02,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,7,2,藤田 浩人,A2,37.37,6.05,6.63,6.75,2,0.0,2,,,52.9,0.0,2026-06-13 10:59:12,43,38.5,63.5,16,明石 正之,0.06,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,7,3,磯村 匠,B1,38.58,6.97,6.67,6.72,1,0.0,3,,,51.5,0.5,2026-06-13 10:59:12,67,19.1,30.2,43,黒田 剛,0.16,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,7,4,岡 暢祐,B1,38.08,5.98,6.83,6.8,5,-0.5,4,,,52.0,0.0,2026-06-13 10:59:12,31,37.1,51.6,20,遠藤 圭吾,0.12,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,7,5,古結 宏,A1,37.82,5.93,6.77,6.76,3,-0.5,5,,,52.8,0.0,2026-06-13 10:59:12,58,33.9,49.2,24,大島 隆乃介,-0.02,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,7,6,太田 和美,A1,36.72,5.6,6.75,6.78,4,0.0,6,,,53.0,0.0,2026-06-13 10:59:12,56,25.4,37.3,39,廣瀬 凜,-0.03,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,8,1,渡邊 哲也,B1,37.47,6.0,6.8,6.93,6,-0.5,1,,,57.1,0.0,2026-06-13 11:27:06,46,42.4,64.4,9,中島 秀治,0.18,False,晴,24,23,1,2,北北東,1
mikuni,2026-06-13,8,2,岩津 徹郎,B1,37.5,5.82,6.77,6.89,5,0.0,2,,,54.7,0.0,2026-06-13 11:27:06,17,40.3,53.7,13,藤森 拓海,0.16,False,晴,24,23,1,2,北北東,1
mikuni,2026-06-13,8,3,松尾 祭,A2,37.37,5.57,6.77,6.86,4,0.0,3,,,52.1,0.0,2026-06-13 11:27:06,59,30.8,55.4,32,飛田 江己,0.16,False,晴,24,23,1,2,北北東,1
mikuni,2026-06-13,8,4,乙藤 智史,A2,38.0,5.82,6.78,6.77,1,0.0,4,,,54.4,0.0,2026-06-13 11:27:06,51,45.2,67.7,5,小林 文彦,0.21,False,晴,24,23,1,2,北北東,1
mikuni,2026-06-13,8,5,飯島 昌弘,A1,37.63,6.03,6.77,6.83,3,-0.5,5,,,52.5,0.0,2026-06-13 11:27:06,20,39.3,60.7,14,柘植 政浩,0.23,False,晴,24,23,1,2,北北東,1
mikuni,2026-06-13,8,6,村上 功祐,A2,37.08,5.58,6.77,6.78,2,0.0,6,,,55.8,0.0,2026-06-13 11:27:06,30,45.2,66.1,4,宮田 龍馬,0.23,False,晴,24,23,1,2,北北東,1
mikuni,2026-06-13,9,1,片橋 幸貴,B2,36.78,5.72,6.73,6.77,3,0.0,1,,,53.8,0.0,2026-06-13 12:00:16,23,43.5,58.1,8,谷村 一哉,-0.07,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,9,2,中里 英夫,A2,37.4,6.27,6.68,6.89,5,-0.5,2,,,52.6,0.0,2026-06-13 12:00:16,37,19.4,33.9,42,牧村 俊輝,0.11,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,9,3,大久保信一郎,B1,37.68,5.9,6.8,6.75,1,0.0,3,,,52.0,0.0,2026-06-13 12:00:16,38,28.6,44.4,33,濱野 斗馬,0.04,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,9,4,関 裕也,B1,38.15,6.23,6.82,6.83,4,-0.5,4,,,54.4,0.0,2026-06-13 12:00:16,12,31.7,46.7,30,川原 涼,-0.01,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,9,5,大田 直弥,A2,37.67,5.87,6.83,6.9,6,-0.5,5,,,53.3,0.0,2026-06-13 12:00:16,66,46.0,61.9,3,坂元 浩仁,0.15,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,9,6,平尾 崇典,A1,37.18,5.77,6.7,6.75,1,-0.5,6,,,49.5,2.5,2026-06-13 12:00:16,15,32.8,46.3,28,小坂 風太,0.24,False,晴,24,24,2,2,北北東,2
mikuni,2026-06-13,10,1,山田 和佐,B1,36.75,5.45,6.78,6.83,2,0.0,1,,,53.1,0.0,2026-06-13 12:28:42,21,27.8,43.1,34,鰐部 太空海,-0.02,False,晴,24,24,3,2,北北東,3
